UserId,TotalCompetitions,TotalSubmissions,UserPoints,UserPointsMultiplier
224614,2,3,455.436359,455.436359
224620,7,92,2351.577335,1865.194097
224626,2,5,1017.208939,1017.208939
224627,1,21,184.4443933,184.4443933
224630,1,5,521.8095784,521.8095784
224635,1,21,184.4443933,184.4443933
224643,3,22,1804.93658,1804.93658
224647,1,1,271.1977506,271.1977506
224650,1,8,455.5581752,0
224653,2,23,2828.600517,2828.600517
224654,1,51,982.9589837,982.9589837
224660,1,3,404.7524696,404.7524696
224663,1,24,614.122237,614.122237
224668,3,11,1965.193136,1965.193136
224672,1,6,253.6090517,0
224674,5,189,5841.355567,5841.355567
224677,1,2,555.0060671,0
224685,1,10,315.0209637,315.0209637
224690,1,3,1769.330063,0
224691,1,3,515.4016938,515.4016938
224696,2,21,502.8477722,290.841987
224706,1,4,512.2499565,512.2499565
224709,1,1,183.6805463,183.6805463
224721,2,14,457.1287902,457.1287902
224725,4,41,1852.895341,1082.628384
224737,1,5,154.2781616,0
224744,1,10,3542.484167,0
224746,3,171,9829.87852,9829.87852
224747,1,18,299.5233863,0
224748,1,15,558.5964379,558.5964379
224770,1,1,327.1072966,327.1072966
224774,2,5,1145.503653,0
224780,1,1,81.41625403,81.41625403
224781,1,6,734.7761997,734.7761997
224790,1,24,462.924086,462.924086
224812,1,1,248.4991045,0
224830,1,5,138.5563022,138.5563022
224835,2,23,419.9418159,419.9418159
224836,1,28,275.2768187,0
224841,2,28,914.1157189,0
224847,1,1,1014.084185,1014.084185
224848,2,148,2665.729958,2665.729958
224853,1,9,365.0372277,365.0372277
224863,1,1,206.4661951,206.4661951
224881,1,2,523.4847449,0
224882,2,24,601.8067938,362.4143316
224885,1,8,326.1597504,326.1597504
224900,1,10,335.5168068,335.5168068
224901,1,11,231.44592,231.44592
224905,1,5,305.9609847,0
224924,1,2,206.4805852,206.4805852
224934,1,1,201.0859772,0
224935,1,22,217.2515068,0
224961,2,5,379.4775145,379.4775145
224971,1,3,190.4812798,0
224978,1,48,904.0325964,904.0325964
224981,2,39,1348.355047,0
224986,1,3,253.6294766,253.6294766
225006,1,2,1723.371402,0
225017,5,46,1485.399122,1485.399122
225022,1,4,212.4920316,0
225023,3,36,1103.236129,1103.236129
225030,1,33,122.2230086,122.2230086
225037,1,16,1022.54399,1022.54399
225048,1,1,1181.732187,0
225082,1,28,738.1010421,0
225089,1,46,365.0173421,365.0173421
225112,6,123,4514.433742,3756.684569
225114,1,13,437.696531,437.696531
225116,2,9,549.8551208,549.8551208
225119,1,5,174.7669992,0
225120,1,10,494.0129334,0
225147,1,53,982.7870595,0
225150,1,5,343.7424709,0
225167,1,1,484.7118671,484.7118671
225177,1,4,888.4185688,0
225178,5,43,3267.028426,2468.662417
225186,1,138,1112.131673,1112.131673
225210,4,8,1558.797019,1030.935416
225225,1,1,400.9279548,0
225231,1,1,301.6371791,301.6371791
225236,1,5,308.7019426,308.7019426
225238,1,23,475.8857916,475.8857916
225242,3,12,1991.011989,1991.011989
225245,1,1,169.5752322,0
225254,4,370,10215.19291,10215.19291
225262,1,7,377.2862956,377.2862956
225263,1,3,315.6800885,315.6800885
225271,3,6,977.2282127,977.2282127
225279,1,36,496.1416924,496.1416924
225285,1,10,185.5671394,0
225304,1,12,462.6424875,462.6424875
225319,8,352,24349.94739,15598.60527
225320,2,2,463.5275214,463.5275214
225338,2,55,32095.14548,2904.357092
225341,1,1,845.7553277,0
225348,3,80,3460.641978,3460.641978
225350,1,2,339.8362736,0
225357,1,7,621.9780269,0
225358,13,200,14019.7176,14019.7176
225370,2,36,1875.085646,0
225376,1,28,403.7989168,403.7989168
225379,2,21,613.3943275,613.3943275
225390,2,4,574.5162945,574.5162945
225402,1,1,418.767657,418.767657
225404,1,3,693.487621,693.487621
225408,2,56,1556.583904,1083.317995
225417,1,6,1051.358536,0
225420,1,4,171.3599152,171.3599152
225421,1,2,551.813312,0
225427,1,3,461.2692346,0
225434,1,11,172.5825873,0
225441,1,1,669.9092543,0
225444,1,8,610.0657735,610.0657735
225461,2,27,752.1847235,752.1847235
225465,8,91,2960.620508,2672.745784
225491,1,12,308.1363504,0
225495,2,11,664.9171602,664.9171602
225496,1,3,296.3338019,0
225499,2,23,619.6164095,407.3521971
225502,1,28,963.1401667,963.1401667
225503,1,2,444.3346626,0
225508,2,52,525.9943581,525.9943581
225527,1,27,1588.771217,1588.771217
225531,2,60,3220.560736,1526.590973
225535,3,21,1717.340649,1717.340649
225555,4,242,7280.85677,7280.85677
225556,1,3,195.5847761,0
225589,1,2,258.8725811,258.8725811
225590,1,41,290.2481581,0
225595,18,117,14843.51784,6782.637871
225599,35,286,17974.32817,16315.85962
225602,1,1,678.1067274,0
225606,3,27,2787.77459,1114.997807
225608,1,17,360.8603213,0
225617,2,27,577.6729769,577.6729769
225621,1,14,209.2067908,0
225626,1,22,375.9461406,375.9461406
225633,1,1,1042.577784,0
225649,1,22,375.9461406,375.9461406
225651,1,19,2224.919727,2224.919727
225684,1,6,178.0668885,0
225693,1,3,182.6293529,0
225702,1,1,311.4844994,311.4844994
225706,1,22,375.9461406,375.9461406
225711,1,8,203.5954794,0
225715,4,57,2084.436072,2084.436072
225733,1,7,285.6058584,0
225736,1,5,384.4867833,384.4867833
225738,1,4,523.2946075,0
225750,2,17,2019.257983,0
225753,1,60,1020.30592,0
225755,1,37,385.5881008,0
225758,1,6,213.2555681,0
225761,3,5,1623.667316,1243.607491
225782,1,20,253.3364688,0
225784,1,5,401.4836315,0
225789,2,6,401.0740908,401.0740908
225792,1,4,174.2387843,0
225794,1,3,382.4142716,0
225795,1,21,12493.90213,0
225797,1,1,175.9146858,175.9146858
225803,1,9,365.0372277,365.0372277
225820,1,2,326.5019939,0
225822,2,45,1037.820305,1037.820305
225830,1,5,218.3792511,0
225833,1,1,4704.234967,2352.117483
225835,1,2,158.24861,0
225838,1,1,2573.291281,0
225845,1,9,4822.214805,0
225856,1,31,193.9710607,193.9710607
225874,1,2,603.760743,0
225894,1,18,448.634915,0
225895,1,2,428.6367309,428.6367309
225921,7,81,2905.811071,2905.811071
225927,2,9,715.2003898,545.3732915
225929,2,5,505.6945956,505.6945956
225941,1,5,182.308453,182.308453
225942,1,10,409.7373147,409.7373147
225944,1,10,667.0884214,667.0884214
225954,1,8,855.8619884,855.8619884
225955,1,5,445.2374762,0
225966,1,12,250.126801,250.126801
225988,1,2,470.8320902,0
226004,1,2,242.5852163,242.5852163
226017,1,59,496.2709939,496.2709939
226028,4,20,1363.940471,0
226029,1,48,2992.901956,2992.901956
226030,2,49,1503.21075,1503.21075
226035,1,1,502.2480763,0
226040,1,7,44144.81527,0
226043,1,31,1040.780236,0
226044,1,2,250.4092362,250.4092362
226046,1,2,275.3146267,0
226050,3,28,2988.010696,2718.542926
226071,1,8,505.9665877,0
226081,2,20,706.3773645,706.3773645
226091,3,15,2118.586062,2118.586062
226094,13,216,11121.16232,10317.11846
226104,1,13,836.8681675,0
226105,2,9,776.0440069,776.0440069
226113,6,46,3529.063183,3529.063183
226127,1,6,304.389795,0
226144,1,5,1070.920845,0
226145,1,7,183.1651851,0
226151,2,65,11634.59464,11634.59464
226152,1,7,295.818173,295.818173
226158,1,9,638.0949346,0
226159,1,3,335.7324459,0
226171,4,25,3289.029996,3289.029996
226172,2,23,674.2205816,0
226192,1,5,570.2743928,0
226207,2,25,3690.94397,471.8828154
226210,3,46,692.8685628,181.325202
226213,1,4,628.3066942,628.3066942
226217,1,23,12767.37992,0
226221,2,27,741.1715198,741.1715198
226225,2,39,23993.91556,2457.303744
226227,1,12,237.0104323,0
226228,1,36,612.9571746,612.9571746
226235,2,11,1205.416741,1205.416741
226237,1,2,309.1610144,309.1610144
226251,1,5,154.9297869,0
226256,3,19,1726.845258,675.5913372
226260,1,3,713.6367177,713.6367177
226263,3,196,4056.329674,4056.329674
226266,1,3,625.1415259,0
226272,1,4,233.4443805,0
226274,1,4,320.4899869,0
226276,2,22,577.3661475,367.0527657
226277,1,5,158.1722045,0
226282,4,45,2999.887842,1656.502038
226284,2,19,1425.362033,0
226297,1,12,396.6340356,0
226313,1,8,196.6568211,0
226317,1,1,210.0169569,0
226328,1,2,180.5740641,0
226332,1,15,411.1582956,0
226370,2,25,2206.478698,2206.478698
226372,1,2,591.0851198,591.0851198
226382,1,5,169.2882494,0
226387,1,49,1578.110393,0
226390,1,30,442.5796534,0
226397,1,2,230.4223779,230.4223779
226403,1,29,298.0404141,0
226404,2,27,433.1490127,433.1490127
226407,3,43,3285.074188,933.6990975
226412,1,8,216.4542529,0
226433,1,4,293.5643114,0
226435,1,1,470.6160692,470.6160692
226443,1,6,168.8422452,0
226450,1,5,170.1041307,170.1041307
226456,4,23,2822.915044,2822.915044
226463,3,22,952.9850653,952.9850653
226497,5,125,13878.29514,13878.29514
226501,8,176,9708.969901,9708.969901
226508,1,3,656.5682369,656.5682369
226514,1,18,448.634915,0
226517,1,18,448.634915,0
226519,1,35,635.2386614,0
226520,1,16,841.6481286,841.6481286
226521,1,18,448.634915,0
226524,1,4,251.6792356,0
226526,1,35,635.2386614,0
226529,1,35,635.2386614,0
226530,1,2,375.0139778,0
226537,1,26,1313.004612,1313.004612
226541,1,5,363.387977,363.387977
226548,1,8,199.2342654,0
226551,1,64,555.9827402,555.9827402
226552,1,2,297.2059562,0
226561,1,1,164.9480797,0
226564,1,4,205.361815,205.361815
226568,3,28,1071.11777,1071.11777
226570,4,24,1076.776761,511.7722603
226573,4,247,2565.103348,2565.103348
226577,1,4,552.8281322,0
226587,6,20,1641.507827,1461.966995
226596,1,4,164.4445919,0
226597,1,4,344.3861031,0
226620,3,25,1781.835872,1105.546213
226622,1,2,375.0139778,0
226626,1,6,156.9238199,0
226634,1,4,198.8426286,0
226635,2,8,396.1127312,396.1127312
226638,1,29,689.8763239,0
226641,1,13,921.5468488,921.5468488
226646,1,38,400.7831498,0
226653,1,9,4832.827686,0
226677,1,2,784.8603576,0
226680,1,4,185.4010342,0
226681,4,113,1952.725837,1544.671418
226693,32,931,90463.12298,77531.61485
226694,1,8,1258.356959,1258.356959
226719,1,1,703.2712403,703.2712403
226720,1,4,172.9108844,0
226725,1,4,238.8588105,0
226729,4,29,15094.37152,298.050967
226734,1,14,600.0877856,600.0877856
226747,2,21,454.4982599,127.7766705
226750,1,10,272.416703,0
226762,1,2,375.0139778,0
226763,2,34,1180.606335,1180.606335
226778,1,4,154.5308104,0
226821,1,10,327.3997428,327.3997428
226823,2,6,987.1302454,215.6430158
226826,2,11,475.9023247,475.9023247
226835,1,19,172.6156927,172.6156927
226849,1,2,155.0754661,0
226850,4,27,4083.074541,4083.074541
226882,1,1,336.7378081,0
226893,1,1,188.1583148,0
226904,2,25,866.4621186,866.4621186
226913,4,19,737.0373984,542.7985808
226929,1,13,215.1036842,215.1036842
226933,6,190,3127.700833,3127.700833
226935,1,54,2128.721758,2128.721758
226956,2,29,1406.572347,0
226960,1,1,254.8053491,254.8053491
226979,1,15,327.0345646,327.0345646
226982,1,2,476.3556955,476.3556955
226986,8,133,6492.387334,6492.387334
226997,1,1,267.8449977,267.8449977
227002,1,4,530.6432429,530.6432429
227006,1,3,154.4224142,0
227018,1,7,817.2357235,817.2357235
227022,5,10,3864.841216,503.5782933
227023,1,4,556.3548378,556.3548378
227031,4,31,2132.499974,1880.643122
227040,1,5,337.2586593,0
227063,1,4,165.7952721,0
227069,2,4,546.9196111,546.9196111
227074,1,2,1000.823958,1000.823958
227080,1,85,1255.047444,1255.047444
227082,1,1,577.0729057,577.0729057
227083,1,7,129.179743,129.179743
227092,1,5,201.9296882,201.9296882
227102,1,18,1148.246635,0
227106,1,3,83.98602839,83.98602839
227131,1,3,1782.869282,0
227136,8,70,4551.07522,4366.554255
227141,2,25,1206.051738,1206.051738
227157,1,1,402.6031317,0
227164,3,44,852.4940108,852.4940108
227184,5,53,1818.489784,1818.489784
227188,1,5,992.6433076,0
227198,1,232,1956.375738,1956.375738
227220,1,2,192.2679825,0
227230,1,4,319.9768186,319.9768186
227240,2,29,970.1626313,706.7524475
227269,1,4,23109.98173,0
227271,1,1,154.3863215,0
227318,1,99,5709.029314,5709.029314
227333,6,91,2543.878559,2543.878559
227342,1,4,301.6057268,0
227344,2,3,599.6695903,156.3803717
227348,1,12,136.5909272,136.5909272
227351,1,1,260.0274045,260.0274045
227353,1,78,551.4848831,551.4848831
227354,1,2,200.640261,200.640261
227379,1,1,155.6638597,155.6638597
227386,2,21,341.900879,341.900879
227387,3,93,1453.786564,1453.786564
227388,1,5,274.4185155,0
227402,1,19,511.374979,511.374979
227409,16,243,14604.03072,13281.69184
227413,1,6,233.6488232,233.6488232
227441,2,13,563.5239331,0
227442,1,34,502.2303911,502.2303911
227444,1,4,225.1431545,0
227455,2,24,465.5898423,465.5898423
227465,1,4,420.7410867,420.7410867
227474,1,12,191.8633016,0
227476,1,12,191.8633016,0
227481,1,8,472.3845693,0
227485,1,25,964.403402,964.403402
227486,1,3,405.4372246,405.4372246
227502,1,61,630.4409592,630.4409592
227506,1,15,319.855556,0
227511,2,12,1067.309075,660.6828722
227522,5,22,1953.96287,1953.96287
227523,1,7,178.4706684,0
227561,1,6,403.410633,403.410633
227593,2,103,2972.791762,2972.791762
227597,1,59,405.9085378,405.9085378
227599,1,2,480.0192602,0
227601,1,4,556.3548378,556.3548378
227627,3,12,1010.59473,703.5305542
227628,1,21,421.35189,0
227648,1,11,454.9824207,0
227656,2,45,845.6818088,253.9556471
227663,1,8,261.1367331,261.1367331
227705,1,1,248.7711876,248.7711876
227710,2,3,618.6287825,336.816994
227712,1,5,929.7560551,929.7560551
227725,1,2,617.1678323,617.1678323
227729,7,38,1848.785828,1501.284754
227734,2,8,975.7462034,975.7462034
227738,1,18,507.7002445,0
227752,2,82,1146.34318,1146.34318
227756,2,146,8489.653426,208.8393899
227777,2,3,1639.721119,1639.721119
227780,2,88,1113.904763,1113.904763
227790,1,3,162.5449537,162.5449537
227791,1,7,597.0414226,0
227794,1,3,301.2603681,301.2603681
227801,1,3,173.4770838,0
227805,1,78,2672.22229,2672.22229
227825,1,2,480.0192602,0
227830,1,1,321.1697467,321.1697467
227850,1,4,877.3241075,0
227855,1,5,6070.393641,0
227863,1,12,213.6163419,213.6163419
227887,2,11,9077.661663,326.3195434
227889,2,39,715.4621676,715.4621676
227890,2,12,1664.487344,1664.487344
227899,1,7,192.7157738,192.7157738
227917,1,17,234.5871614,0
227932,2,6,1040.632921,1040.632921
227934,1,8,1162.8524,1162.8524
227943,3,30,1546.949659,825.8252606
227962,1,14,1631.354362,0
227968,1,2,242.452187,242.452187
227995,1,5,1861.883669,0
228025,1,1,667.9691681,667.9691681
228035,1,19,1631.609468,0
228041,1,26,157.1643172,157.1643172
228050,1,24,540.6194088,540.6194088
228056,1,1,260.9339505,260.9339505
228063,5,139,3525.247055,3525.247055
228065,1,22,2444.488834,0
228069,1,16,334.0777594,0
228076,20,638,56124.70836,55453.12516
228083,1,25,1052.613541,0
228092,1,16,334.0777594,0
228093,1,31,1257.314573,1257.314573
228105,1,1,206.4205347,206.4205347
228117,1,13,1119.689979,1119.689979
228120,1,1,479.2857318,479.2857318
228121,2,89,3220.117982,0
228126,2,15,1799.537145,168.182783
228127,1,14,1047.007955,0
228132,2,53,491.7070969,0
228141,3,43,2729.167692,2729.167692
228145,3,37,2650.813927,2650.813927
228159,2,35,397.6813002,397.6813002
228173,1,28,160.6983169,160.6983169
228175,1,6,1030.739987,0
228183,1,11,1507.40583,0
228185,2,21,1687.731362,1687.731362
228186,1,62,1901.373095,1901.373095
228187,1,4,125.0530693,125.0530693
228189,1,1,215.5455638,215.5455638
228195,3,30,3913.101774,0
228197,1,16,723.858104,0
228203,6,47,24419.96864,24419.96864
228204,1,1,269.5092096,269.5092096
228213,11,150,11189.75332,10451.01511
228214,1,3,350.7885864,350.7885864
228256,2,27,1092.659807,0
228258,2,27,1092.659807,0
228259,1,11,623.9846031,0
228262,1,24,1169.215581,1169.215581
228264,2,16,1966.870049,1119.689979
228267,2,13,352.19759,352.19759
228285,1,4,1124.388503,0
228293,3,427,11724.26802,11724.26802
228307,1,2,166.3084822,0
228319,1,1,304.584496,304.584496
228328,1,61,2337.181547,0
228330,2,7,1163.926568,308.5346866
228333,1,16,1057.860855,1057.860855
228360,1,2,275.3146267,0
228361,1,22,880.008197,880.008197
228363,2,61,1401.343329,0
228381,4,32,7201.086471,1667.860817
228394,1,55,1165.224031,0
228404,1,46,3670.547315,0
228410,3,11,1481.576585,1481.576585
228419,1,23,410.4438722,410.4438722
228423,1,84,2540.634754,2540.634754
228438,2,14,1328.246122,478.0861516
228441,1,1,3331.238612,0
228442,1,25,1052.613541,0
228447,2,4,2292.575439,0
228451,2,46,1012.623608,1012.623608
228461,2,4,1821.582731,0
228467,1,8,742.9135606,0
228469,1,7,179.7513645,179.7513645
228482,1,15,162.7647801,0
228486,3,30,2151.502978,1732.693461
228497,1,11,164.5964466,164.5964466
228503,2,41,2626.868932,2626.868932
228506,1,16,723.858104,0
228518,1,13,1013.691318,0
228524,2,23,598.5900561,598.5900561
228533,2,16,1334.722741,1334.722741
228537,2,34,331.5173744,331.5173744
228543,1,31,841.3548035,0
228555,1,4,877.3241075,0
228558,1,20,702.1515876,0
228559,1,20,702.1515876,0
228567,3,13,2901.848661,2901.848661
228585,1,5,1264.312933,1264.312933
228587,1,4,362.6107399,0
228592,1,18,894.9297285,0
228593,1,15,445.1240324,0
228594,1,17,734.4068522,0
228597,1,1,817.9888285,817.9888285
228604,1,15,319.0437157,0
228607,1,15,319.0437157,0
228609,3,42,3112.167787,3112.167787
228617,3,21,595.5663815,347.4857721
228620,1,3,914.9214783,0
228622,7,126,9899.204941,8078.793143
228623,2,101,4835.771346,0
228626,1,19,310.5891705,0
228627,1,19,310.5891705,0
228632,1,5,442.3403294,0
228640,1,30,388.8502104,388.8502104
228643,2,13,621.8448166,0
228655,1,1,7457.574618,0
228661,1,3,417.1450298,0
228666,1,1,689.8171269,689.8171269
228672,1,1,179.9524661,0
228678,1,27,1934.508873,1934.508873
228687,2,11,4700.232796,4700.232796
228705,1,22,2444.488834,0
228707,5,12,5057.293114,5057.293114
228710,1,2,1048.979084,1048.979084
228711,2,27,1542.315133,0
228715,2,104,1339.163424,0
228732,2,4,575.2903077,575.2903077
228740,1,9,4417.915475,0
228745,1,4,247.7364285,247.7364285
228746,1,9,4417.915475,0
228753,1,21,346.4000046,346.4000046
228773,9,974,21696.88864,20732.6535
228774,1,1,349.486263,349.486263
228778,1,55,3385.158717,0
228792,1,3,465.3561862,0
228803,1,10,165.5825231,0
228807,2,30,1277.701057,850.869053
228809,2,20,874.9873816,874.9873816
228820,1,3,561.9509652,561.9509652
228832,5,32,2458.508761,1621.627811
228837,14,551,14079.65893,14079.65893
228840,3,83,1645.42667,1645.42667
228846,8,72,7248.480342,7248.480342
228858,1,110,988.6314423,0
228865,1,37,4306.937103,0
228866,1,37,4306.937103,0
228867,1,37,4306.937103,0
228869,1,12,222.4338952,0
228872,1,10,1231.881074,0
228878,2,61,560.8525903,560.8525903
228883,9,124,10861.88066,5471.86479
228895,4,29,1053.945709,1053.945709
228897,1,12,1127.603008,1127.603008
228902,5,24,1116.053402,804.7043175
228905,1,22,283.0267709,0
228907,1,9,551.5898351,551.5898351
228910,1,21,2869.710898,1434.855449
228913,1,10,944.3223787,0
228916,1,110,988.6314423,0
228926,1,1,581.6339869,581.6339869
228928,2,79,2365.712847,0
228933,2,60,2081.892381,0
228940,2,42,3483.213718,0
228954,1,1,243.9569922,243.9569922
228955,1,6,551.9121243,551.9121243
228970,1,22,261.2329685,0
228976,2,23,2088.852812,0
228977,1,5,157.791464,0
228986,1,103,1012.899979,1012.899979
228989,1,27,540.5582843,0
228990,1,14,346.5131707,346.5131707
229026,1,4,317.8834408,317.8834408
229031,2,4,668.4599511,0
229055,2,21,2885.574808,2885.574808
229064,2,20,3807.986355,0
229073,3,4,727.3765397,727.3765397
229078,1,58,4648.037155,4648.037155
229080,1,55,591.9165789,0
229090,1,1,475.2074736,475.2074736
229098,1,1,234.4978665,234.4978665
229113,1,10,268.8025959,268.8025959
229115,1,8,173.642194,173.642194
229190,4,30,1321.111434,526.6524044
229191,1,26,370.0997194,370.0997194
229195,1,6,461.0403369,461.0403369
229201,1,1,474.6278345,474.6278345
229223,1,1,167.1379977,167.1379977
229224,3,7,5068.758536,553.6506498
229261,3,18,1066.406927,1066.406927
229266,1,7,1496.266772,0
229283,1,217,2681.327327,2681.327327
229284,3,12,1160.518917,1160.518917
229290,1,13,772.6270314,772.6270314
229300,2,39,646.4604971,0
229313,1,3,943.1205312,943.1205312
229331,2,14,861.9762319,861.9762319
229349,1,25,506.3918164,506.3918164
229360,1,25,541.5623338,541.5623338
229367,1,15,585.3556652,585.3556652
229370,1,13,497.8297658,497.8297658
229374,2,4,1148.497557,1148.497557
229392,1,27,540.5582843,0
229396,1,12,756.4982818,0
229404,5,44,1496.112551,1496.112551
229412,1,1,185.8447545,0
229451,1,21,254.3095279,0
229456,2,19,2455.292176,0
229457,1,10,258.4912359,258.4912359
229459,1,15,624.3540324,624.3540324
229466,1,1,485.7576878,485.7576878
229481,1,6,494.0017865,0
229493,1,2,156.0672269,0
229500,1,7,842.3091063,842.3091063
229505,1,51,817.2149073,817.2149073
229528,1,1,342.9192893,342.9192893
229531,1,17,517.0156436,517.0156436
